applicant_age,applicant_marital_status,employment_segment,applicant_income,spouse_income,program_type,product_name,house_ownership,down_payment,financing_tenure,interest_rate,installment_payment,credit_score
37,Widowed/Divorced,ASN,3122571,,TAPERA,KPR,TRUE,11530419,18,8,Angsuran Variabel (Variable),Dipertimbangkan
15,Single,pekerjaan mandiri,13131005,,FLPP,KPR,TRUE,11684417,17,10,Angsuran Tetap (Fixed),Dipertimbangkan
17,Widowed/Divorced,BUMD,6847862,,FLPP,KPP,TRUE,22012094,5,6,Angsuran Variabel (Variable),Dipertimbangkan
18,Single,ASN,15365291,,FLPP,KPP,TRUE,25171937,18,2,Angsuran Tetap (Fixed),Dipertimbangkan
17,Widowed/Divorced,BUMD,19999406,,FLPP,KPP,TRUE,26717026,22,6,Angsuran Tetap (Fixed),Dipertimbangkan
40,Single,pekerjaan mandiri,10114027,,FLPP,KPR,FALSE,1567304,6,10,Angsuran Variabel (Variable),Dipertimbangkan
59,Widowed/Divorced,pekerjaan mandiri,13615636,,FLPP,KPR,TRUE,20878486,14,10,Angsuran Tetap (Fixed),Dipertimbangkan
33,Single,pekerjaan lain,16128327,,FLPP,KRR,TRUE,19358359,32,6,Angsuran Tetap (Fixed),Dipertimbangkan
64,Widowed/Divorced,ASN,7202965,,FLPP,KRR,TRUE,3019913,31,1,Angsuran Tetap (Fixed),Dipertimbangkan
64,Married,Swasta,5599905,1609353,FLPP,KPP,FALSE,9510106,11,7,Angsuran Variabel (Variable),Dipertimbangkan
23,Single,Swasta,1500260,,TAPERA,KRR,FALSE,3386412,32,2,Angsuran Variabel (Variable),Dipertimbangkan
21,Single,BUMN,4013368,,TAPERA,KRR,FALSE,6022130,20,2,Angsuran Variabel (Variable),Dipertimbangkan
25,Married,ASN,9175567,15428287,TAPERA,KPP,FALSE,21813955,26,8,Angsuran Tetap (Fixed),Dipertimbangkan
47,Single,Swasta,16230464,,FLPP,KPR,TRUE,14622543,3,10,Angsuran Tetap (Fixed),Dipertimbangkan
46,Single,BUMD,16923808,,TAPERA,KPP,FALSE,8234987,5,3,Angsuran Tetap (Fixed),Dipertimbangkan
40,Widowed/Divorced,BUMD,17460109,,FLPP,KPR,FALSE,17236074,15,2,Angsuran Tetap (Fixed),Dipertimbangkan
64,Single,pekerjaan lain,7220128,,TAPERA,KPP,TRUE,5424205,29,7,Angsuran Variabel (Variable),Dipertimbangkan
56,Widowed/Divorced,pekerjaan mandiri,1950206,,FLPP,KRR,FALSE,16447865,22,10,Angsuran Tetap (Fixed),Tidak Layak
46,Married,ASN,18943741,16943533,FLPP,KPP,TRUE,22768382,35,7,Angsuran Variabel (Variable),Layak
35,Single,BUMD,8960165,,FLPP,KPR,FALSE,29207871,14,10,Angsuran Variabel (Variable),Dipertimbangkan
70,Married,pekerjaan lain,11360514,7812063,FLPP,KPP,FALSE,4868427,6,7,Angsuran Tetap (Fixed),Tidak Layak
34,Single,TNI,11360491,,TAPERA,KRR,TRUE,7320853,2,9,Angsuran Tetap (Fixed),Dipertimbangkan
56,Single,ASN,12236411,,TAPERA,KRR,FALSE,7096471,15,2,Angsuran Tetap (Fixed),Dipertimbangkan
22,Widowed/Divorced,BUMDes,2532789,,FLPP,KPP,TRUE,6319704,8,10,Angsuran Variabel (Variable),Dipertimbangkan
17,Married,BUMDes,12810248,1789165,FLPP,KPR,TRUE,26991120,23,8,Angsuran Variabel (Variable),Layak
64,Single,BUMDes,13688136,,TAPERA,KRR,TRUE,10136450,19,10,Angsuran Tetap (Fixed),Dipertimbangkan
53,Married,Swasta,16304002,10532559,FLPP,KPP,FALSE,17104045,1,1,Angsuran Variabel (Variable),Dipertimbangkan
13,Widowed/Divorced,Swasta,5707031,,TAPERA,KPR,FALSE,15121882,30,7,Angsuran Tetap (Fixed),Dipertimbangkan
32,Single,Swasta,11374588,,FLPP,KPP,TRUE,19278962,28,8,Angsuran Tetap (Fixed),Dipertimbangkan
38,Married,BUMD,10990626,16026549,FLPP,KRR,TRUE,20900659,29,5,Angsuran Tetap (Fixed),Dipertimbangkan
69,Widowed/Divorced,pekerjaan lain,3987246,,FLPP,KPR,TRUE,15085801,13,7,Angsuran Variabel (Variable),Dipertimbangkan
69,Single,ASN,12662135,,FLPP,KPP,TRUE,15315341,3,5,Angsuran Variabel (Variable),Dipertimbangkan
67,Married,pekerjaan mandiri,12093963,2108177,TAPERA,KPP,FALSE,1773550,27,4,Angsuran Variabel (Variable),Dipertimbangkan
35,Married,pekerjaan lain,11560744,8401798,TAPERA,KPP,TRUE,16779299,13,1,Angsuran Variabel (Variable),Dipertimbangkan
50,Married,PNS,13956068,10140214,TAPERA,KPP,FALSE,19959807,28,10,Angsuran Variabel (Variable),Layak
24,Single,BUMN,16582781,,FLPP,KRR,TRUE,15810236,6,2,Angsuran Variabel (Variable),Dipertimbangkan
69,Widowed/Divorced,BUMD,19972771,,FLPP,KRR,TRUE,22812859,23,3,Angsuran Variabel (Variable),Dipertimbangkan
49,Married,Swasta,13755949,8473919,FLPP,KPR,FALSE,11774201,14,1,Angsuran Tetap (Fixed),Dipertimbangkan
57,Single,pekerjaan lain,13447410,,FLPP,KPP,TRUE,20916718,30,1,Angsuran Tetap (Fixed),Dipertimbangkan
24,Widowed/Divorced,ASN,13348260,,TAPERA,KPR,TRUE,12736151,8,3,Angsuran Tetap (Fixed),Dipertimbangkan
46,Married,pekerjaan mandiri,6405695,16524714,TAPERA,KPR,TRUE,14875612,14,7,Angsuran Tetap (Fixed),Dipertimbangkan
32,Widowed/Divorced,BUMD,8877598,,FLPP,KPR,TRUE,3629430,21,10,Angsuran Tetap (Fixed),Dipertimbangkan
31,Single,ASN,18599979,,TAPERA,KRR,TRUE,21829414,22,10,Angsuran Variabel (Variable),Layak
38,Single,pekerjaan lain,12699790,,FLPP,KRR,TRUE,10452047,27,7,Angsuran Tetap (Fixed),Dipertimbangkan
28,Single,BUMN,11017242,,TAPERA,KRR,FALSE,12086638,17,5,Angsuran Variabel (Variable),Dipertimbangkan
60,Widowed/Divorced,ASN,8429174,,FLPP,KRR,FALSE,11314348,17,2,Angsuran Variabel (Variable),Dipertimbangkan
63,Married,POLRI,11245930,5070564,TAPERA,KPP,FALSE,14271513,16,10,Angsuran Tetap (Fixed),Dipertimbangkan
28,Single,pekerjaan lain,9673105,,FLPP,KPR,TRUE,10253907,29,5,Angsuran Tetap (Fixed),Dipertimbangkan
27,Widowed/Divorced,Swasta,10047590,,TAPERA,KPR,TRUE,14754560,17,1,Angsuran Tetap (Fixed),Dipertimbangkan
46,Widowed/Divorced,TNI,19836023,,TAPERA,KRR,TRUE,6749127,10,4,Angsuran Tetap (Fixed),Dipertimbangkan
16,Single,BUMN,12012162,,TAPERA,KRR,FALSE,17794136,27,3,Angsuran Variabel (Variable),Dipertimbangkan
51,Single,TNI,17006404,,FLPP,KRR,TRUE,25278176,14,10,Angsuran Tetap (Fixed),Layak
55,Married,PNS,18890505,18528330,FLPP,KPR,FALSE,20550050,18,2,Angsuran Tetap (Fixed),Dipertimbangkan
28,Widowed/Divorced,BUMD,6291310,,FLPP,KPR,FALSE,4476619,1,10,Angsuran Tetap (Fixed),Dipertimbangkan
41,Single,Swasta,5331500,,FLPP,KPR,FALSE,3053663,12,2,Angsuran Tetap (Fixed),Tidak Layak
68,Single,pekerjaan mandiri,17063754,,TAPERA,KPP,FALSE,26557864,3,8,Angsuran Tetap (Fixed),Dipertimbangkan
33,Married,BUMD,11111916,18400392,TAPERA,KPR,FALSE,12668475,13,5,Angsuran Tetap (Fixed),Dipertimbangkan
53,Single,pekerjaan mandiri,14851220,,TAPERA,KPP,TRUE,13433394,22,8,Angsuran Tetap (Fixed),Dipertimbangkan
64,Single,Swasta,5426221,,TAPERA,KRR,TRUE,29828072,9,1,Angsuran Variabel (Variable),Dipertimbangkan
28,Widowed/Divorced,TNI,1340934,,TAPERA,KPR,FALSE,2439845,20,5,Angsuran Variabel (Variable),Dipertimbangkan
49,Single,ASN,15523609,,FLPP,KPR,TRUE,29462767,20,7,Angsuran Variabel (Variable),Layak
17,Widowed/Divorced,ASN,5978863,,TAPERA,KRR,FALSE,25277789,15,10,Angsuran Tetap (Fixed),Dipertimbangkan
16,Widowed/Divorced,BUMDes,1918915,,FLPP,KPR,FALSE,5745775,23,2,Angsuran Variabel (Variable),Dipertimbangkan
21,Married,TNI,4852006,7846451,TAPERA,KPR,TRUE,25623546,30,6,Angsuran Variabel (Variable),Layak
67,Single,Swasta,14203075,,TAPERA,KRR,FALSE,12953398,34,10,Angsuran Tetap (Fixed),Dipertimbangkan
38,Widowed/Divorced,BUMDes,7385897,,FLPP,KPP,FALSE,12098711,22,8,Angsuran Variabel (Variable),Dipertimbangkan
13,Widowed/Divorced,BUMD,19635367,,TAPERA,KPR,TRUE,15436596,6,10,Angsuran Variabel (Variable),Layak
52,Widowed/Divorced,pekerjaan lain,8328317,,FLPP,KRR,TRUE,3308019,17,6,Angsuran Variabel (Variable),Dipertimbangkan
48,Single,TNI,11010784,,FLPP,KRR,FALSE,7346907,17,6,Angsuran Variabel (Variable),Dipertimbangkan
38,Widowed/Divorced,BUMD,14015304,,TAPERA,KRR,FALSE,8425168,6,2,Angsuran Tetap (Fixed),Dipertimbangkan
27,Widowed/Divorced,PNS,19187836,,FLPP,KPR,TRUE,19479434,24,1,Angsuran Tetap (Fixed),Dipertimbangkan
69,Widowed/Divorced,POLRI,7868711,,FLPP,KRR,FALSE,10953029,12,4,Angsuran Tetap (Fixed),Dipertimbangkan
66,Widowed/Divorced,POLRI,14669930,,TAPERA,KPP,FALSE,6287216,9,1,Angsuran Variabel (Variable),Dipertimbangkan
67,Married,TNI,9343679,7539852,FLPP,KRR,FALSE,11402792,30,5,Angsuran Tetap (Fixed),Dipertimbangkan
24,Single,Swasta,9896056,,TAPERA,KRR,FALSE,14642476,14,2,Angsuran Variabel (Variable),Dipertimbangkan
14,Widowed/Divorced,TNI,11108535,,TAPERA,KRR,TRUE,8784316,29,10,Angsuran Variabel (Variable),Layak
39,Married,ASN,17926019,14295777,TAPERA,KPR,FALSE,27220471,35,1,Angsuran Tetap (Fixed),Layak
15,Married,BUMD,19527714,11529131,FLPP,KPR,FALSE,24849001,10,10,Angsuran Variabel (Variable),Layak
68,Widowed/Divorced,TNI,10414695,,TAPERA,KRR,FALSE,13798636,4,3,Angsuran Variabel (Variable),Dipertimbangkan
69,Single,pekerjaan mandiri,4008845,,TAPERA,KPP,TRUE,22697408,32,8,Angsuran Tetap (Fixed),Dipertimbangkan
69,Widowed/Divorced,BUMD,10598123,,TAPERA,KRR,FALSE,3161284,30,5,Angsuran Variabel (Variable),Dipertimbangkan
25,Widowed/Divorced,PNS,2259629,,FLPP,KPP,TRUE,11136729,14,6,Angsuran Tetap (Fixed),Dipertimbangkan
16,Widowed/Divorced,Swasta,6206498,,TAPERA,KRR,TRUE,8663191,35,6,Angsuran Variabel (Variable),Dipertimbangkan
16,Married,BUMD,6481771,6435382,FLPP,KRR,TRUE,28349101,18,7,Angsuran Tetap (Fixed),Dipertimbangkan
38,Widowed/Divorced,POLRI,12352821,,TAPERA,KPP,FALSE,7079191,29,6,Angsuran Variabel (Variable),Dipertimbangkan
59,Widowed/Divorced,pekerjaan mandiri,6351363,,TAPERA,KPR,TRUE,7676336,13,3,Angsuran Variabel (Variable),Dipertimbangkan
46,Married,pekerjaan mandiri,6144498,8844124,FLPP,KPR,FALSE,1312703,9,1,Angsuran Variabel (Variable),Dipertimbangkan
21,Widowed/Divorced,BUMD,12079306,,FLPP,KRR,FALSE,14464476,7,4,Angsuran Variabel (Variable),Dipertimbangkan
26,Single,BUMDes,1334229,,FLPP,KPP,TRUE,8708185,2,4,Angsuran Tetap (Fixed),Tidak Layak
25,Widowed/Divorced,TNI,9510708,,TAPERA,KPP,FALSE,14699988,30,8,Angsuran Tetap (Fixed),Dipertimbangkan
17,Single,pekerjaan mandiri,5122354,,FLPP,KPR,FALSE,23492459,28,8,Angsuran Tetap (Fixed),Dipertimbangkan
36,Widowed/Divorced,BUMN,1359239,,FLPP,KRR,FALSE,15681392,28,3,Angsuran Tetap (Fixed),Tidak Layak
62,Single,ASN,17052041,,TAPERA,KPP,FALSE,21457214,23,6,Angsuran Variabel (Variable),Layak
28,Widowed/Divorced,BUMD,2901379,,FLPP,KPP,TRUE,6823733,18,6,Angsuran Tetap (Fixed),Dipertimbangkan
26,Single,pekerjaan mandiri,2880727,,TAPERA,KPR,FALSE,3625362,12,4,Angsuran Tetap (Fixed),Tidak Layak
60,Single,ASN,19660579,,FLPP,KPP,FALSE,26822902,17,8,Angsuran Variabel (Variable),Dipertimbangkan
23,Married,BUMDes,8884882,1974534,FLPP,KPR,FALSE,8274091,18,3,Angsuran Tetap (Fixed),Dipertimbangkan
15,Widowed/Divorced,POLRI,5263285,,TAPERA,KPP,TRUE,19125559,19,8,Angsuran Tetap (Fixed),Dipertimbangkan
17,Widowed/Divorced,POLRI,1549806,,FLPP,KPR,FALSE,4048989,30,3,Angsuran Tetap (Fixed),Dipertimbangkan
23,Single,BUMN,5442699,,TAPERA,KPR,FALSE,10820512,4,6,Angsuran Variabel (Variable),Dipertimbangkan
16,Widowed/Divorced,BUMN,15742025,,TAPERA,KPR,TRUE,28324186,27,5,Angsuran Variabel (Variable),Layak
55,Single,TNI,19336307,,TAPERA,KRR,TRUE,16521271,7,8,Angsuran Tetap (Fixed),Dipertimbangkan
54,Single,BUMDes,17615894,,FLPP,KRR,TRUE,11774828,17,7,Angsuran Tetap (Fixed),Dipertimbangkan
19,Single,ASN,7136324,,FLPP,KPP,FALSE,9848627,4,7,Angsuran Variabel (Variable),Dipertimbangkan
36,Single,BUMN,19173885,,TAPERA,KRR,TRUE,8629942,35,8,Angsuran Variabel (Variable),Dipertimbangkan
22,Widowed/Divorced,BUMN,16742428,,TAPERA,KRR,FALSE,22103130,10,6,Angsuran Tetap (Fixed),Dipertimbangkan
45,Single,pekerjaan lain,3150470,,FLPP,KRR,TRUE,7035728,10,6,Angsuran Tetap (Fixed),Tidak Layak
51,Widowed/Divorced,ASN,2345641,,TAPERA,KRR,TRUE,27932949,22,7,Angsuran Variabel (Variable),Layak
38,Single,pekerjaan mandiri,18910566,,TAPERA,KPR,TRUE,10453874,17,9,Angsuran Variabel (Variable),Dipertimbangkan
59,Married,TNI,5947026,9301548,FLPP,KPP,FALSE,17289595,16,4,Angsuran Tetap (Fixed),Dipertimbangkan
41,Married,TNI,3560509,7251421,FLPP,KPR,FALSE,4346372,9,2,Angsuran Tetap (Fixed),Dipertimbangkan
18,Widowed/Divorced,BUMN,2581966,,TAPERA,KPP,TRUE,5000554,34,8,Angsuran Variabel (Variable),Dipertimbangkan
45,Widowed/Divorced,TNI,2408065,,TAPERA,KRR,FALSE,8908987,23,9,Angsuran Tetap (Fixed),Dipertimbangkan
39,Married,POLRI,2677608,3480810,FLPP,KRR,TRUE,16247623,4,8,Angsuran Tetap (Fixed),Dipertimbangkan
31,Married,PNS,2209760,8567708,TAPERA,KPR,FALSE,21074416,10,6,Angsuran Tetap (Fixed),Dipertimbangkan
19,Widowed/Divorced,BUMDes,9449648,,TAPERA,KPR,TRUE,24301705,23,3,Angsuran Variabel (Variable),Layak
51,Widowed/Divorced,ASN,11681698,,FLPP,KPR,FALSE,25669844,8,8,Angsuran Tetap (Fixed),Dipertimbangkan
19,Widowed/Divorced,BUMN,6793625,,TAPERA,KRR,FALSE,6888899,10,8,Angsuran Tetap (Fixed),Dipertimbangkan
37,Married,PNS,9540514,9381002,FLPP,KPR,FALSE,8392445,30,3,Angsuran Variabel (Variable),Dipertimbangkan
23,Single,POLRI,1720212,,TAPERA,KPP,TRUE,13103639,19,3,Angsuran Variabel (Variable),Dipertimbangkan
22,Single,BUMN,4791210,,TAPERA,KPR,TRUE,13605745,12,7,Angsuran Tetap (Fixed),Dipertimbangkan
56,Single,BUMD,11754286,,FLPP,KRR,FALSE,23988114,17,10,Angsuran Tetap (Fixed),Dipertimbangkan
69,Married,POLRI,13834574,7454451,TAPERA,KPP,TRUE,7553137,1,9,Angsuran Variabel (Variable),Dipertimbangkan
65,Married,Swasta,7559959,7789963,TAPERA,KRR,FALSE,10727321,19,5,Angsuran Variabel (Variable),Dipertimbangkan
41,Single,POLRI,1621484,,FLPP,KPR,TRUE,11225151,33,9,Angsuran Tetap (Fixed),Dipertimbangkan
44,Widowed/Divorced,BUMN,18064930,,TAPERA,KPP,FALSE,21106497,22,1,Angsuran Tetap (Fixed),Dipertimbangkan
30,Single,BUMDes,16590225,,TAPERA,KPR,TRUE,1698252,11,1,Angsuran Variabel (Variable),Dipertimbangkan
68,Married,BUMD,13555767,13667575,TAPERA,KRR,TRUE,26701192,33,6,Angsuran Tetap (Fixed),Layak
17,Widowed/Divorced,pekerjaan lain,11509979,,FLPP,KPP,TRUE,7357440,29,8,Angsuran Variabel (Variable),Dipertimbangkan
29,Widowed/Divorced,pekerjaan mandiri,7095475,,FLPP,KPP,FALSE,14329865,28,4,Angsuran Tetap (Fixed),Tidak Layak
23,Married,POLRI,11621065,14895388,TAPERA,KRR,TRUE,8823935,18,3,Angsuran Tetap (Fixed),Dipertimbangkan
41,Married,PNS,17710380,16910347,TAPERA,KPP,FALSE,11700735,11,3,Angsuran Variabel (Variable),Dipertimbangkan
35,Married,ASN,6154328,1588439,TAPERA,KPP,FALSE,15037861,6,7,Angsuran Variabel (Variable),Dipertimbangkan
35,Widowed/Divorced,pekerjaan mandiri,19211230,,FLPP,KPP,FALSE,3809007,10,10,Angsuran Tetap (Fixed),Tidak Layak
21,Widowed/Divorced,Swasta,1932040,,FLPP,KRR,TRUE,22948619,24,10,Angsuran Tetap (Fixed),Dipertimbangkan
59,Married,pekerjaan lain,6290457,6063678,TAPERA,KPR,FALSE,20881979,19,2,Angsuran Variabel (Variable),Dipertimbangkan
17,Widowed/Divorced,Swasta,11823999,,FLPP,KPR,FALSE,26790101,27,4,Angsuran Tetap (Fixed),Dipertimbangkan
15,Single,BUMN,6088018,,FLPP,KPR,FALSE,20844506,21,6,Angsuran Variabel (Variable),Dipertimbangkan
61,Single,POLRI,14496370,,TAPERA,KPR,FALSE,8804471,28,4,Angsuran Tetap (Fixed),Dipertimbangkan
42,Widowed/Divorced,pekerjaan lain,6173064,,FLPP,KPR,TRUE,22667861,27,3,Angsuran Tetap (Fixed),Dipertimbangkan
65,Single,BUMDes,10954223,,TAPERA,KPP,TRUE,23282837,12,1,Angsuran Variabel (Variable),Layak
40,Widowed/Divorced,pekerjaan mandiri,13649457,,FLPP,KRR,FALSE,3550062,22,5,Angsuran Variabel (Variable),Dipertimbangkan
52,Single,pekerjaan lain,18259462,,FLPP,KPR,FALSE,1908246,22,2,Angsuran Tetap (Fixed),Dipertimbangkan
25,Married,pekerjaan mandiri,7870696,4589289,FLPP,KPP,TRUE,8483822,35,1,Angsuran Variabel (Variable),Dipertimbangkan
15,Single,pekerjaan mandiri,10147319,,TAPERA,KRR,FALSE,20256775,35,4,Angsuran Variabel (Variable),Dipertimbangkan
58,Widowed/Divorced,POLRI,6269184,,TAPERA,KPR,FALSE,3155279,6,3,Angsuran Variabel (Variable),Dipertimbangkan
67,Married,POLRI,6094905,4166236,TAPERA,KPP,FALSE,28811110,12,2,Angsuran Variabel (Variable),Dipertimbangkan
36,Widowed/Divorced,BUMD,10934545,,TAPERA,KPR,TRUE,18158454,8,6,Angsuran Variabel (Variable),Dipertimbangkan
47,Married,TNI,6155762,15610949,FLPP,KPP,TRUE,19234816,27,9,Angsuran Tetap (Fixed),Dipertimbangkan
44,Single,TNI,14470876,,FLPP,KPR,TRUE,10997685,1,2,Angsuran Tetap (Fixed),Dipertimbangkan
61,Widowed/Divorced,BUMD,4682104,,TAPERA,KRR,TRUE,18811977,21,5,Angsuran Variabel (Variable),Dipertimbangkan
48,Widowed/Divorced,BUMN,19026572,,FLPP,KPP,TRUE,2962519,25,5,Angsuran Variabel (Variable),Dipertimbangkan
32,Married,POLRI,5481704,1032212,FLPP,KPP,FALSE,2428755,25,3,Angsuran Tetap (Fixed),Dipertimbangkan
49,Widowed/Divorced,TNI,17860300,,FLPP,KPR,FALSE,17704336,29,9,Angsuran Tetap (Fixed),Dipertimbangkan
43,Widowed/Divorced,Swasta,9205801,,FLPP,KPR,FALSE,28914210,21,9,Angsuran Variabel (Variable),Dipertimbangkan
33,Married,pekerjaan mandiri,14009616,14479708,FLPP,KRR,FALSE,10454597,26,5,Angsuran Variabel (Variable),Dipertimbangkan
62,Single,TNI,4984654,,FLPP,KPR,FALSE,20991507,28,3,Angsuran Variabel (Variable),Dipertimbangkan
26,Single,TNI,10938631,,FLPP,KPR,FALSE,23095727,12,2,Angsuran Tetap (Fixed),Dipertimbangkan
52,Single,BUMN,5728133,,TAPERA,KPP,FALSE,24986688,28,3,Angsuran Variabel (Variable),Dipertimbangkan
24,Widowed/Divorced,ASN,3520062,,TAPERA,KPP,TRUE,7486338,12,1,Angsuran Variabel (Variable),Dipertimbangkan
32,Married,BUMD,3146270,2525791,TAPERA,KPP,TRUE,10540266,11,10,Angsuran Tetap (Fixed),Dipertimbangkan
29,Single,POLRI,18847519,,TAPERA,KPP,FALSE,8279907,8,5,Angsuran Variabel (Variable),Dipertimbangkan
59,Widowed/Divorced,BUMD,17293949,,TAPERA,KPP,TRUE,18148995,8,2,Angsuran Variabel (Variable),Dipertimbangkan
43,Single,Swasta,15982507,,FLPP,KPP,TRUE,6148063,27,10,Angsuran Variabel (Variable),Dipertimbangkan
52,Widowed/Divorced,pekerjaan lain,10317565,,FLPP,KPR,TRUE,20306123,34,2,Angsuran Tetap (Fixed),Dipertimbangkan
54,Widowed/Divorced,TNI,6398359,,FLPP,KPR,FALSE,18236484,13,2,Angsuran Variabel (Variable),Dipertimbangkan
60,Single,pekerjaan lain,19439930,,FLPP,KPP,FALSE,1667813,4,4,Angsuran Variabel (Variable),Dipertimbangkan
69,Single,TNI,15495212,,FLPP,KPP,TRUE,15168303,27,1,Angsuran Variabel (Variable),Dipertimbangkan
60,Widowed/Divorced,Swasta,6640214,,FLPP,KPP,FALSE,24697159,1,1,Angsuran Tetap (Fixed),Tidak Layak
13,Married,BUMN,12671423,7600441,TAPERA,KRR,FALSE,26098572,11,9,Angsuran Tetap (Fixed),Dipertimbangkan
34,Married,BUMDes,7489151,19252665,TAPERA,KPR,FALSE,14288550,13,2,Angsuran Variabel (Variable),Dipertimbangkan
13,Widowed/Divorced,ASN,11796657,,TAPERA,KPP,TRUE,22199968,3,6,Angsuran Tetap (Fixed),Layak
64,Widowed/Divorced,Swasta,7021692,,FLPP,KRR,TRUE,10064823,16,9,Angsuran Tetap (Fixed),Dipertimbangkan
70,Single,ASN,8883389,,FLPP,KPP,TRUE,19449344,1,6,Angsuran Tetap (Fixed),Dipertimbangkan
48,Married,BUMD,6430409,15023398,TAPERA,KRR,FALSE,29267974,11,10,Angsuran Tetap (Fixed),Dipertimbangkan
62,Married,ASN,3095399,3001229,FLPP,KPR,TRUE,16136466,26,9,Angsuran Tetap (Fixed),Dipertimbangkan
57,Widowed/Divorced,pekerjaan mandiri,15502076,,FLPP,KRR,TRUE,6503399,30,7,Angsuran Variabel (Variable),Dipertimbangkan
28,Widowed/Divorced,BUMDes,8621500,,FLPP,KRR,TRUE,6949549,14,9,Angsuran Variabel (Variable),Dipertimbangkan
52,Single,POLRI,13930687,,FLPP,KPR,FALSE,23588002,14,4,Angsuran Tetap (Fixed),Dipertimbangkan
65,Single,pekerjaan mandiri,17228674,,FLPP,KRR,FALSE,14673734,6,9,Angsuran Tetap (Fixed),Dipertimbangkan
34,Widowed/Divorced,ASN,4826705,,TAPERA,KRR,TRUE,22176401,35,7,Angsuran Tetap (Fixed),Dipertimbangkan
24,Widowed/Divorced,pekerjaan lain,14342899,,FLPP,KPP,TRUE,16263099,7,4,Angsuran Tetap (Fixed),Dipertimbangkan
40,Single,pekerjaan mandiri,19527078,,FLPP,KPP,FALSE,11224129,7,1,Angsuran Tetap (Fixed),Dipertimbangkan
17,Single,BUMDes,7371044,,TAPERA,KPR,FALSE,6202699,33,3,Angsuran Variabel (Variable),Dipertimbangkan
25,Widowed/Divorced,BUMD,8570176,,TAPERA,KRR,TRUE,25055046,10,2,Angsuran Variabel (Variable),Dipertimbangkan
56,Single,pekerjaan lain,19138326,,FLPP,KRR,FALSE,29492701,33,4,Angsuran Tetap (Fixed),Dipertimbangkan
35,Widowed/Divorced,ASN,7269141,,TAPERA,KPR,FALSE,16471499,5,9,Angsuran Tetap (Fixed),Dipertimbangkan
43,Single,TNI,11917499,,TAPERA,KPP,TRUE,24764828,2,7,Angsuran Tetap (Fixed),Layak
70,Married,POLRI,17182580,17542614,FLPP,KPR,TRUE,13940023,7,1,Angsuran Variabel (Variable),Dipertimbangkan
40,Single,BUMN,13422993,,FLPP,KPP,FALSE,28699914,11,1,Angsuran Variabel (Variable),Dipertimbangkan
53,Married,pekerjaan mandiri,19059876,18537112,FLPP,KRR,FALSE,4370581,18,4,Angsuran Variabel (Variable),Dipertimbangkan
62,Widowed/Divorced,BUMN,3518607,,FLPP,KRR,TRUE,21843003,9,8,Angsuran Variabel (Variable),Dipertimbangkan
51,Widowed/Divorced,pekerjaan mandiri,15918121,,TAPERA,KPP,FALSE,14748980,8,8,Angsuran Variabel (Variable),Dipertimbangkan
45,Married,ASN,4713435,12822678,FLPP,KRR,TRUE,20911898,27,10,Angsuran Tetap (Fixed),Dipertimbangkan
67,Married,POLRI,18892599,9286260,FLPP,KRR,TRUE,19153544,20,6,Angsuran Tetap (Fixed),Dipertimbangkan
55,Widowed/Divorced,BUMD,17692610,,FLPP,KRR,FALSE,6979234,2,3,Angsuran Variabel (Variable),Dipertimbangkan
57,Single,TNI,14112710,,TAPERA,KPP,TRUE,13645671,24,7,Angsuran Tetap (Fixed),Layak
47,Married,POLRI,13900746,6731597,FLPP,KPR,TRUE,21523083,23,10,Angsuran Tetap (Fixed),Layak
66,Widowed/Divorced,pekerjaan mandiri,4160854,,TAPERA,KPP,TRUE,5642786,21,8,Angsuran Tetap (Fixed),Tidak Layak
26,Widowed/Divorced,Swasta,11336372,,TAPERA,KPP,FALSE,21694449,33,10,Angsuran Variabel (Variable),Dipertimbangkan
49,Single,BUMN,6452851,,TAPERA,KPP,TRUE,12523551,21,4,Angsuran Tetap (Fixed),Dipertimbangkan
51,Married,pekerjaan lain,10154612,15601389,TAPERA,KPP,FALSE,22081396,1,8,Angsuran Tetap (Fixed),Dipertimbangkan
60,Single,PNS,10994574,,FLPP,KPP,FALSE,5580303,2,8,Angsuran Variabel (Variable),Dipertimbangkan
30,Single,POLRI,16944378,,FLPP,KRR,TRUE,5788867,27,7,Angsuran Variabel (Variable),Dipertimbangkan
50,Married,Swasta,11217754,3111551,FLPP,KRR,FALSE,26651351,29,10,Angsuran Tetap (Fixed),Dipertimbangkan
52,Single,ASN,14299543,,TAPERA,KPP,TRUE,17254814,2,9,Angsuran Variabel (Variable),Layak
13,Single,BUMN,19563848,,FLPP,KPP,TRUE,27234427,30,5,Angsuran Variabel (Variable),Layak
56,Widowed/Divorced,TNI,17711131,,TAPERA,KRR,TRUE,9553363,23,10,Angsuran Variabel (Variable),Layak
67,Married,POLRI,10537063,14610620,TAPERA,KPP,TRUE,10254299,5,9,Angsuran Tetap (Fixed),Dipertimbangkan
25,Married,TNI,17913727,11142463,TAPERA,KPP,TRUE,4776368,27,8,Angsuran Tetap (Fixed),Dipertimbangkan
28,Widowed/Divorced,PNS,10696400,,FLPP,KPP,TRUE,29148668,30,9,Angsuran Tetap (Fixed),Dipertimbangkan
53,Married,PNS,12521339,7920866,TAPERA,KPR,FALSE,14377078,35,9,Angsuran Tetap (Fixed),Dipertimbangkan
